"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"47370.934273";"Throttle position";"0";"%";"42.5093875780039";"-71.4192519142442";
"47371.007273";"Altitude (GPS)";"199.421168376197";"feet";"42.5093881956946";"-71.4192533793582";
"47371.007273";"Average speed (GPS)";"0.0554836546821113";"mph";"42.5093881956946";"-71.4192533793582";
"47371.007273";"Speed (GPS)";"0.100455460847729";"mph";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Calculated boost";"-0.684181514420956";"bar";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Calculated instant fuel rate";"0.263211962713145";"gal./h";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Fuel used";"0.0009318601770278";"gallon";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Fuel used (total)";"0.00325813342041121";"gallon";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Fuel used price";"0.00356278101483039";"$";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Fuel used price (total)";"0.01";"$";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Instant engine power (based on fuel consumption)";"3.8979796820504";"hp";"42.5093881956946";"-71.4192533793582";
"47371.120273";"MAF air flow rate";"2.97";"g/sec";"42.5093881956946";"-71.4192533793582";
"47371.120273";"Power from MAF";"3.564";"hp";"42.5093881956946";"-71.4192533793582";
"47371.308273";"Average speed";"0";"mph";"42.5093881956946";"-71.4192533793582";
"47371.308273";"Distance travelled";"0";"miles";"42.5093881956946";"-71.4192533793582";
"47371.308273";"Distance travelled (total)";"0";"miles";"42.5093881956946";"-71.4192533793582";
"47371.308273";"Vehicle acceleration";"0";"g";"42.5093881956946";"-71.4192533793582";
"47371.308273";"Vehicle speed";"0";"mph";"42.5093881956946";"-71.4192533793582";
"47371.489273";"Engine RPM";"834";"rpm";"42.5093881956946";"-71.4192533793582";
"47371.489273";"Engine RPM x1000";"0.8";"rpm";"42.5093881956946";"-71.4192533793582";
"47371.851273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093881956946";"-71.4192533793582";
"47371.851273";"Throttle position";"0";"%";"42.5093881956946";"-71.4192533793582";
"47372.005273";"Average speed (GPS)";"0.0556880715868319";"mph";"42.5093851613259";"-71.4192549011968";
"47372.005273";"Speed (GPS)";"0.0603112726772233";"mph";"42.5093851613259";"-71.4192549011968";
"47372.006273";"Altitude (GPS)";"199.314512193218";"feet";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Calculated boost";"-0.680235849126243";"bar";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Calculated instant fuel rate";"0.263211962713145";"gal./h";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Fuel used";"0.000998106827865121";"gallon";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Fuel used (total)";"0.00332438007124853";"gallon";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Fuel used price";"0.00381606183497672";"$";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Fuel used price (total)";"0.01";"$";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Instant engine power (based on fuel consumption)";"3.8979796820504";"hp";"42.5093851613259";"-71.4192549011968";
"47372.026273";"MAF air flow rate";"2.97";"g/sec";"42.5093851613259";"-71.4192549011968";
"47372.026273";"Power from MAF";"3.564";"hp";"42.5093851613259";"-71.4192549011968";
"47372.210273";"Average speed";"0";"mph";"42.5093851613259";"-71.4192549011968";
"47372.210273";"Distance travelled";"0";"miles";"42.5093851613259";"-71.4192549011968";
"47372.210273";"Distance travelled (total)";"0";"miles";"42.5093851613259";"-71.4192549011968";
"47372.210273";"Vehicle acceleration";"0";"g";"42.5093851613259";"-71.4192549011968";
"47372.210273";"Vehicle speed";"0";"mph";"42.5093851613259";"-71.4192549011968";
"47372.385273";"Engine RPM";"847";"rpm";"42.5093851613259";"-71.4192549011968";
"47372.385273";"Engine RPM x1000";"0.8";"rpm";"42.5093851613259";"-71.4192549011968";
"47372.751273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093851613259";"-71.4192549011968";
"47372.751273";"Throttle position";"0";"%";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Calculated boost";"-0.673202492404391";"bar";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Calculated instant fuel rate";"0.272960553924743";"gal./h";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Fuel used";"0.00106688285039552";"gallon";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Fuel used (total)";"0.00339315609377893";"gallon";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Fuel used price";"0.0040790132019172";"$";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Fuel used price (total)";"0.01";"$";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Instant engine power (based on fuel consumption)";"4.04234929990412";"hp";"42.5093851613259";"-71.4192549011968";
"47372.933273";"MAF air flow rate";"3.08";"g/sec";"42.5093851613259";"-71.4192549011968";
"47372.933273";"Power from MAF";"3.696";"hp";"42.5093851613259";"-71.4192549011968";
"47373.008273";"Altitude (GPS)";"199.322968956907";"feet";"42.5093851555793";"-71.4192548958513";
"47373.008273";"Average speed (GPS)";"0.0534150754287924";"mph";"42.5093851555793";"-71.4192548958513";
"47373.008273";"Speed (GPS)";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47373.125273";"Average speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47373.125273";"Distance travelled";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47373.125273";"Distance travelled (total)";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47373.125273";"Vehicle acceleration";"0";"g";"42.5093851555793";"-71.4192548958513";
"47373.125273";"Vehicle speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47373.310273";"Engine RPM";"828";"rpm";"42.5093851555793";"-71.4192548958513";
"47373.310273";"Engine RPM x1000";"0.8";"rpm";"42.5093851555793";"-71.4192548958513";
"47373.677273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093851555793";"-71.4192548958513";
"47373.677273";"Throttle position";"0";"%";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Calculated boost";"-0.683469627295563";"bar";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Calculated instant fuel rate";"0.258780784889691";"gal./h";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Fuel used";"0.00113325369683296";"gallon";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Fuel used (total)";"0.00345952694021638";"gallon";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Fuel used price";"0.00433276885910147";"$";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Fuel used price (total)";"0.01";"$";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Instant engine power (based on fuel consumption)";"3.83235712848053";"hp";"42.5093851555793";"-71.4192548958513";
"47373.856273";"MAF air flow rate";"2.92";"g/sec";"42.5093851555793";"-71.4192548958513";
"47373.856273";"Power from MAF";"3.504";"hp";"42.5093851555793";"-71.4192548958513";
"47374.044273";"Average speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47374.044273";"Distance travelled";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47374.044273";"Distance travelled (total)";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47374.044273";"Vehicle acceleration";"0";"g";"42.5093851555793";"-71.4192548958513";
"47374.044273";"Vehicle speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47374.237273";"Engine RPM";"824";"rpm";"42.5093851555793";"-71.4192548958513";
"47374.237273";"Engine RPM x1000";"0.8";"rpm";"42.5093851555793";"-71.4192548958513";
"47374.598273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093851555793";"-71.4192548958513";
"47374.598273";"Throttle position";"0";"%";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Calculated boost";"-0.687543088143405";"bar";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Calculated instant fuel rate";"0.254349607066238";"gal./h";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Fuel used";"0.00119908385588233";"gallon";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Fuel used (total)";"0.00352535709926574";"gallon";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Fuel used price";"0.00458445730619489";"$";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Fuel used price (total)";"0.01";"$";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Instant engine power (based on fuel consumption)";"3.76673457491066";"hp";"42.5093851555793";"-71.4192548958513";
"47374.788273";"MAF air flow rate";"2.87";"g/sec";"42.5093851555793";"-71.4192548958513";
"47374.788273";"Power from MAF";"3.444";"hp";"42.5093851555793";"-71.4192548958513";
"47374.977273";"Average speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47374.977273";"Distance travelled";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47374.977273";"Distance travelled (total)";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47374.977273";"Vehicle acceleration";"0";"g";"42.5093851555793";"-71.4192548958513";
"47374.977273";"Vehicle speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47375.161273";"Engine RPM";"834";"rpm";"42.5093851555793";"-71.4192548958513";
"47375.161273";"Engine RPM x1000";"0.8";"rpm";"42.5093851555793";"-71.4192548958513";
"47375.526273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093851555793";"-71.4192548958513";
"47375.526273";"Throttle position";"0";"%";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Calculated boost";"-0.680235849126243";"bar";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Calculated instant fuel rate";"0.263211962713145";"gal./h";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Fuel used";"0.00126601814783885";"gallon";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Fuel used (total)";"0.00359229139122226";"gallon";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Fuel used price";"0.00484036718463228";"$";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Fuel used price (total)";"0.01";"$";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Instant engine power (based on fuel consumption)";"3.8979796820504";"hp";"42.5093851555793";"-71.4192548958513";
"47375.704273";"MAF air flow rate";"2.97";"g/sec";"42.5093851555793";"-71.4192548958513";
"47375.704273";"Power from MAF";"3.564";"hp";"42.5093851555793";"-71.4192548958513";
"47375.884273";"Average speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47375.884273";"Distance travelled";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47375.884273";"Distance travelled (total)";"0";"miles";"42.5093851555793";"-71.4192548958513";
"47375.884273";"Vehicle acceleration";"0";"g";"42.5093851555793";"-71.4192548958513";
"47375.884273";"Vehicle speed";"0";"mph";"42.5093851555793";"-71.4192548958513";
"47376.035273";"Altitude (GPS)";"199.075732608979";"feet";"42.5093864858105";"-71.4192628436433";
"47376.035273";"Average speed (GPS)";"0.0598063780417388";"mph";"42.5093864858105";"-71.4192628436433";
"47376.035273";"Speed (GPS)";"0.111699276958955";"mph";"42.5093864858105";"-71.4192628436433";
"47376.069273";"Engine RPM";"827";"rpm";"42.5093864858105";"-71.4192628436433";
"47376.069273";"Engine RPM x1000";"0.8";"rpm";"42.5093864858105";"-71.4192628436433";
"47376.439273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093864858105";"-71.4192628436433";
"47376.439273";"Throttle position";"0";"%";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Calculated boost";"-0.677417107825014";"bar";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Calculated instant fuel rate";"0.263211962713145";"gal./h";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Fuel used";"0.00133345357334085";"gallon";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Fuel used (total)";"0.00365972681672426";"gallon";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Fuel used price";"0.00509819304695407";"$";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Fuel used price (total)";"0.01";"$";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Instant engine power (based on fuel consumption)";"3.8979796820504";"hp";"42.5093864858105";"-71.4192628436433";
"47376.626273";"MAF air flow rate";"2.97";"g/sec";"42.5093864858105";"-71.4192628436433";
"47376.626273";"Power from MAF";"3.564";"hp";"42.5093864858105";"-71.4192628436433";
"47376.814273";"Average speed";"0";"mph";"42.5093864858105";"-71.4192628436433";
"47376.814273";"Distance travelled";"0";"miles";"42.5093864858105";"-71.4192628436433";
"47376.814273";"Distance travelled (total)";"0";"miles";"42.5093864858105";"-71.4192628436433";
"47376.814273";"Vehicle acceleration";"0";"g";"42.5093864858105";"-71.4192628436433";
"47376.814273";"Vehicle speed";"0";"mph";"42.5093864858105";"-71.4192628436433";
"47376.995273";"Engine RPM";"826";"rpm";"42.5093864858105";"-71.4192628436433";
"47376.995273";"Engine RPM x1000";"0.8";"rpm";"42.5093864858105";"-71.4192628436433";
"47377.036273";"Altitude (GPS)";"199.116277075515";"feet";"42.5093865392782";"-71.4192629183963";
"47377.036273";"Average speed (GPS)";"0.0577129133617834";"mph";"42.5093865392782";"-71.4192629183963";
"47377.036273";"Speed (GPS)";"0";"mph";"42.5093865392782";"-71.4192629183963";
"47377.365273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093865392782";"-71.4192629183963";
"47377.365273";"Throttle position";"0";"%";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Calculated boost";"-0.693992321863929";"bar";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Calculated instant fuel rate";"0.249918429242784";"gal./h";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Fuel used";"0.00139835900823743";"gallon";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Fuel used (total)";"0.00372463225162085";"gallon";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Fuel used price";"0.00534634599619418";"$";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Fuel used price (total)";"0.01";"$";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Instant engine power (based on fuel consumption)";"3.70111202134079";"hp";"42.5093865392782";"-71.4192629183963";
"47377.561273";"MAF air flow rate";"2.82";"g/sec";"42.5093865392782";"-71.4192629183963";
"47377.561273";"Power from MAF";"3.384";"hp";"42.5093865392782";"-71.4192629183963";
"47377.745273";"Average speed";"0";"mph";"42.5093865392782";"-71.4192629183963";
"47377.745273";"Distance travelled";"0";"miles";"42.5093865392782";"-71.4192629183963";
"47377.745273";"Distance travelled (total)";"0";"miles";"42.5093865392782";"-71.4192629183963";
"47377.745273";"Vehicle acceleration";"0";"g";"42.5093865392782";"-71.4192629183963";
"47377.745273";"Vehicle speed";"0";"mph";"42.5093865392782";"-71.4192629183963";
"47377.923273";"Engine RPM";"829";"rpm";"42.5093865392782";"-71.4192629183963";
"47377.923273";"Engine RPM x1000";"0.8";"rpm";"42.5093865392782";"-71.4192629183963";
"47378.058273";"Altitude (GPS)";"199.263898072964";"feet";"42.5093857151316";"-71.4192640201738";
"47378.058273";"Average speed (GPS)";"0.057059337489208";"mph";"42.5093857151316";"-71.4192640201738";
"47378.058273";"Speed (GPS)";"0.038777942394008";"mph";"42.5093857151316";"-71.4192640201738";
"47378.290273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093857151316";"-71.4192640201738";
"47378.290273";"Throttle position";"0";"%";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Calculated boost";"-0.695147657249222";"bar";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Calculated instant fuel rate";"0.249918429242784";"gal./h";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Fuel used";"0.00146237856578033";"gallon";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Fuel used (total)";"0.00378865180916374";"gallon";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Fuel used price";"0.00559111197054793";"$";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Fuel used price (total)";"0.01";"$";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Instant engine power (based on fuel consumption)";"3.70111202134079";"hp";"42.5093857151316";"-71.4192640201738";
"47378.483273";"MAF air flow rate";"2.82";"g/sec";"42.5093857151316";"-71.4192640201738";
"47378.483273";"Power from MAF";"3.384";"hp";"42.5093857151316";"-71.4192640201738";
"47378.662273";"Average speed";"0";"mph";"42.5093857151316";"-71.4192640201738";
